,link,product_description,customer_satisfaction,total_rating_info
67,https://www.tokopedia.com/nismaranoemi/oppo-a54s-6128gb-smartphone-hp-android-6-52-inch-baru-murah-diskon-1730778614225930155?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"【hola.tekno】 Pengiriman cepat dalam 24 jam setelah pesanan dilakukan, yang tercepat dapat tiba dalam 2 hari. Jaminan kualitas, inspeksi produk sebelum pengiriman, kemasan aman, garansi produk Toko kami sedang melakukan promosi produk baru, Anda dapat membeli produk bagus dengan harga yang sangat murah. ★★★★★★★★★★★★★★★★★★★★★★★★ 【Kelebihan layanan】 Layanan Pelanggan Anda dapat menghubungi layanan pelanggan kapan saja untuk pertanyaan apa pun sebelum penjualan. ️Dukungan teknis Layanan pelanggan memberikan dukungan teknis dan menjawab pertanyaan teknis. Ketentuan Klaim Garansi: *Jika ada masalah, harap hubungi kami sebelum memberikan ulasan buruk *Garansi dibatalkan jika perangkat dibongkar/diperbaiki di tempat lain *Garansi tidak berlaku jika human error (terjatuh, terkena cairan, benturan) menyebabkan semua kerusakan fisik* pada perangkat * Ulasan buruk = batal garansi Silakan ikuti langkah-langkah di bawah ini untuk menerima barang 1. Lakukan Video Unboxing (Pembukaan Paket), Foto Penerimaan Produk, Foto Resi dan Label Pembeli saat paket sudah berhasil diterima sehingga jika ada Kerusakan, Kekurangan Produk/Hadiah, atau Ketidaksesuaian Produk yang diterima bisa dilakukan validasi melalui kelengkapan data tersebut. 2) SEGEL TOKO YANG DI SAMPING handphone jangan sampai hilang, jika hilang TIDAK BISA CLAIM GARANSI 3) ONGKOS RETURN PP DITANGGUNG OLEH PEMBELI 4) BARANG SAAT DIRETURN HARUS SEPERTI WAKTU KAMI KIRIM ,TIDAK KURANG BARANG DAN JATUH, TERBAKAR, KENA AIR, TERBANTING, LAYAR PECAH DI SAAT PENGGUNA 5) KAMI TIDAK AKAN PROSES RETURN APABILA ADA /OPPO CLOUD DI HP/ UNIT TERSEBUT 6.) JIKA ADA KATA SANDI HAPE TIDAK BISA BUAT REFUND/RETUR ★★★★★★★★★★★★★★★★★★★★★★★★ specification Merek：OPPO Model：A54S Warna：Pearl Blue, Space Silver, Crystal Black Faktor bentuk：Layar sentuh Dimensi (mm)：163.8 x 75.6 x 8.4 mm (6.45 x 2.98 x 0.33 in) Berat (g)：190 g (6.70 SKU : 3131/1524023390174134272/55",Customer satisfaction information not found.,Rating information not found.
68,https://www.tokopedia.com/bulecell06/samsung-galaxy-a03-core-2gb-32gb-hp-murah-bisa-cicilan-tanpa-kartu-kredit-garansi-resmi-black-32gb-79a69?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"SELAMAT DATANG DI TOKO KAMI Merek : Samsung Resolution : Full HD Number_of_Camera : Single Ukuran Layar (inci) : 6.5 Kondisi : Baru Koneksi Jaringan : 3G,4G,2G Kamera Depan : 5 hingga 7,9MP Sistem Operasi : Android Tipe Prosesor : Octacore Model : Samsung Galaxy A03 Core Kamera Belakang : 8 MP Memori RAM : 2GB Tipe Handphone : Smartphone Jenis Garansi : Garansi Resmi Distributor Lokal TERIMA KASIH SUDAH BERBELANJA DI TOKO KAMI",Customer satisfaction information not found.,Rating information not found.
69,https://www.tokopedia.com/meyshabeauty/hp-murah-xiaomi-redmi-4x-16gb-2gb-32gb-3gb-octa-8-core-2-16gb-black?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"NETWORK Technology  GSM / HSPA / LTE LAUNCH Announced 2017, May Status Available. Released 2017, May BODY Dimensions 139.2 x 70 x 8.7 mm (5.48 x 2.76 x 0.34 in) Weight 150 g (5.29 oz) Build Glass front (Gorilla Glass), aluminum back, aluminum frame, plastic ends SIM Hybrid Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by) DISPLAY Type IPS LCD Size 5.0 inches, 68.9 cm2 (~70.7% screen-to-body ratio) Resolution 720 x 1280 pixels, 16:9 ratio (~294 ppi density) Protection Corning Gorilla Glass (unspecified version) PLATFORM OS Android 6.0.1 (Marshmallow), upgradable to 7.1.2 (Nougat), MIUI 11 Chipset Qualcomm MSM8940 Snapdragon 435 (28 nm) CPU Octa-core 1.4 GHz Cortex-A53 GPU Adreno 505 MEMORY Card slot microSDXC (uses shared SIM slot) Internal 16GB 2GB RAM, 16GB 3GB RAM, 32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM eMMC 5.1 MAIN CAMERA Single 13 MP, f/2.0, PDAF Features LED flash, HDR, panorama Video 1080p@30fps SELFIE CAMERA Single 5 MP, f/2.2 Video 1080p@30fps SOUND Loudspeaker Yes 3.5mm jack Yes COMMS WLAN Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot Bluetooth 4.2, A2DP, LE GPS Yes, with A-GPS, GLONASS, BDS NFC No Infrared port Yes Radio FM radio USB microUSB 2.0 FEATURES Sensors Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass BATTERY Type Li-Po 4100 mAh, non-removable Stand-by Up to 432 h (3G) Talk time Up to 36 h (3G) Music play Up to 87 h MISC Colors Black, Gold Models 2016060, 2016090, MAG138, MAE136, Redmi 4, Redmi 4X SAR 0.77 W/kg (head) 0.83 W/kg (body)  Price About 110 EUR TESTS Performance GeekBench: 1819 (v4.4) GFXBench: 5.1fps (ES 3.1 onscreen) Display Contrast ratio: 915 (nominal), 2.920 (sunlight) Camera Photo / Video Loudspeaker Voice 64dB / Noise 70dB / Ring 72dB Audio quality Noise -94.3dB / Crosstalk -94dB Battery life  Endurance rating 80h",100% pembeli merasa puas,7 rating • 2 ulasan
70,https://www.tokopedia.com/rsanjaya-6/ready-bisa-cod-hot-30i-nfc-hp-murah-cuci-gudang-ram-12gb-512gb-hd?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"Ready  Produk memiliki masa garansi  Semua produk dalam stok  Pengiriman: Pesanan akan tiba dalam waktu 2-3hari  Produk: Pengerjaan halus, desain cantik  Deskripsi Produk Model: HOT 30 NFC Platform: Android 12.0  Pita Frekuensi:2G+3G+4G+5G LTE Siaga: Kartu ekspansi kartu TF vertikal dua lapis Layar: 7.5 inci Frekuensi: GSM: 800/900/1800/1900, WCDMA: 850/2100 Warna: Hitam,Hijau,Putih Kapasitas RAM dan ROM:  RAM 12GB + 512GB Kamera: 24MP + 58MP Panel: Layar kaku Multifungsi:5G+,pengenalan wajah, Wi-Fi 6 (802.11ax), senter ponsel,GPS, sensor gravitasi, jam alarm, kalender, kalkulator, perekam audio, perekam video, wap/mms/gprs/, penampil gambar, tugas e-book, sampul IML... Bahasa: Dukungan multi-bahasa Baterai: Baterai lithium-ion 6800mAh  Di Dalam Kotak  Perangkat x 1  Pengisi Daya x 1  Kabel Data USB x 1  Panduan Pengguna x 1  Case Pelindung x 1   Gratis 2 Hadiah:  Headset x 1  Film Pelindung x 1  •Melayani: 1. Semua produk 100% Baru •Menjamin Dolphin Digital  Kami mengembalikan uang, mengirim ulang atau yang terbaik untuk produk apa pun untuk produk yang rusak atau cacat.  •Tips： Jika terjadi kesalahan manusia (user error), produk tidak dapat dikembalikan atau ditukar, contoh: - Terkena Cairan - Segel Rusak Atau Hilang - Terbakar - Terjatuh / Gompal / Lecet",Customer satisfaction information not found.,Rating information not found.
71,https://www.tokopedia.com/hapni77/tecno-spark-20c-8gb-128gb-hp-baru-resmi-android-gaming-murah-nfc-8-128-100-original?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"READY STOCK *HARGA LEBIH MAHAL ASLI ORIGINAL *Jangan tergiur harga murah Terimakasih telah berkunjung di toko kami MEMBELI=SETUJU dengan catatan toko kami. PENTING UNTUK DIBACA *Barang Dijamin 100% Brand New In Box + Segel Unit dan Aksesoris *Barang 100% ORIGINAL Garansi UANG KEMBALI *Garansi Resmi TECNO INDONESIA 1 TAHUN *Jaminan IMEI Terdaftar di kemenperin Indonesia Ukuran Layar : 6.6 HD+ Dot In Display Screen With Dynamic Port Resolusi : 720*1612 Sistem operasi : Android 13 Sim Card: Dual Nano Sim Prosesor: MTK Helio G36 (12nm) CPU: Octa-core 2.2 GHz Cortex-A53 Dimensi: 163.7*75.6*8.6 mm Konektivitas: NFC, GPS, WiFi, BT, FM, OTG Kapasitas Charge: 18 Watt Fast Charging Kelengkapan Unit: Perangkat x1 Charger x1 Kabel Data USB Type C x1 Case Pelindung x1 SIM Ejektor x1 Petunjuk Pengguna x1 harap tambahkan video unboxing saat pembukaan paket jika terjadi kesalahan atau kerusakan barang dalam pengiriman",Customer satisfaction information not found.,Rating information not found.
72,https://www.tokopedia.com/herrycell/oppo-a11k-2-32-gb-handphone-android-4g-murah-garansi-resmi-hp-4g-murah?extParam=fcity%3D174%2C175%2C176%2C177%2C178%2C179%23144%2C146%2C150%2C151%2C167%2C168%2C171%2C174%2C175%2C176%2C177%2C178%2C179%2C463%23165%2346%23252%26ivf%3Dfalse%26keyword%3Dhp+murah%26search_id%3D202503010158437659E76192BAE0069WUB%26src%3Dsearch,"Wah Keren Guys! Smartphone Android 4G LTE Berkelas Berkwalitas yang stylish modis dan trendy abis. Kenceng internetnya Kece modelnya dan Keren kamera selfie-nya. Cocok buat belajar online game online nonton film video dan sosial media. Oppo A11K 100% Garansi Resmi Oppo 1 tahun 100% Baru dan Original Ambil kartu garansi bagian penjual sebelum dikirim BELI=SETUJU. Free Charge+kabel data bawaan dalam box Free softcase bawaan dalam box Free anti gores sudah terpasang di hp OPPO A11K Specifications: Ram 2GB Memori Internal 32GB Dual SIM (nano + nano) OS Android 9.0 ColorOS 6.1 Display 6,22 inches Prosesor 2.3 GHz MediaTek Helio P35 octa core, GPU IMG GE8320 Kamera Depan 5MP Kamera Belakang ganda 13MP + 2MP dengan filter, AI beautification, bokeh, HDR, mode warna mempesona Battery 4230 mAh Garansi Resmi Oppo Indonesia 1 Tahun Cuss Miliki Sekarang Juga Sebelum Habis",Customer satisfaction information not found.,Rating information not found.
73,https://www.tokopedia.com/cuan-gadgetid/vivo-v40-lite-4g-8-256-vivo-v-40-lite-4g-8-128-garansi-resmi-indonesia-8-128-black-bonus-30-item-f5d30?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"VIVO V40 LITE 4G RAM 8GB ROM 128GB VIVO V40 LITE 4G RAM 8GB ROM 256GB (UP TO 16GB RAM *8+8 EXTENDED RAM) GARANSI RESMI 1 TAHUN VIVO INDONESIA -100% Produk Original -100% Produk Baru -100% Produk Segel -100% IMEI Terdaftar di KEMENPERIN GARANSI : -Handphone : 1 Tahun -Software: LIFETIME WARRANTY -Kepala Charger : 6 Bulan -Usb Cable : 6 Bulan NOTE : Claim Garansi Dan Asuransi Dapat Dilakukan Di Seluruh Service Center Vivo Indonesia WARNA : - TITANIUM SILVER - CARBON BLACK - PEARL VIOLET PAKET BONUS CUAN : 1. XIAOMI AIRDOTS TWS / OLIKE WIRELESS SPEAKER / JBL GO 3 / VR BOX / REALME BUDS PLUS / FOOMEE SMARTBACKPACK / MICROSD 32GB 2. SMARTBAND / POWERBANK / MOBILE RADIATOR FAN *PILIH SALAH SATU 3. FREE ASURANSI PENGIRIMAN 4. SIM CARD ADAPTER 5. KACAMATA ANTI RADIASI 6. MASKER 1 BOX ISI 50PCS 7. MASK BRACKET 8. MASK CONNECTOR 9. STICKY CARD SLOT 10. KARTU PERDANA 11. GAMING FINGER SLEEVE 12. CUANGADGETID OFFICIAL LANYARD 13. STAND CARD HOLDER 14. KIPAS OTG 15. LED STICK 16. SELFIE LED 17. SOFTCASE (INCLUDE) 18. ANTIGORES (INCLUDE) 19. KABEL DATA 20. WATERPROOF 21. PELINDUNG KABEL 22. KONEKTOR OTG TYPE-C 23. I-RING 24. GURITA 25. POP SOCKET 26. GANTUNGAN HP 27. STAND HP 28. TRIPOD 29. BOX PACKING 30. BUBBLE WRAP PACKING *Setiap pembelian akan mendapatkan paket bonus cuan yang tertera diatas **Jika ada item kosong maka akan diganti dengan item lain yang senilai NOTE : Jika Anda memiliki pertanyaan, silakan chat dengan admin kami Melalui inbox, kami akan menjawab pertanyaan Anda secara detail.",100% pembeli merasa puas,10 rating • 4 ulasan
74,https://www.tokopedia.com/gesrek/vivo-v40-lite-4g-5g-8-128-8-256-garansi-resmi-purple-4g-8-128gb-3937d?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"- Konfirmasi warna sebelum order ( CANTUMKAN WARNA DI NOTED ) - New - Ada Toko Offline di Depok (bisa COD) - Garansi resmi Vivo Indonesia 1 tahun - Proses hari ini max 19:30 , kirim hari ini Terima Credit via Online Tokopedia - Kredivo , Lakulaku Terima Credit via Offline di Depok - Homecredit , AEON",100% pembeli merasa puas,18 rating • 9 ulasan
75,https://www.tokopedia.com/cuan-gadgetid/realme-c67-4g-nfc-8-256-realme-c-67-4g-8-128-garansi-resmi-indonesia-8-128-black-tanpa-bonus-864db?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"REALME C67 RAM 8GB ROM 128GB REALME C67 RAM 8GB ROM 256GB (UP TO 16GB RAM *8+8 EXTENDED RAM) GARANSI RESMI 1 TAHUN REALME INDONESIA -100% Produk Original -100% Produk Baru -100% Produk Segel -100% IMEI Terdaftar di KEMENPERIN GARANSI : -Handphone : 1 Tahun -Software: LIFETIME WARRANTY -Kepala Charger : 6 Bulan -Usb Cable : 6 Bulan -Battery : 6 Bulan NOTE : Claim Garansi Dan Asuransi Dapat Dilakukan Di Seluruh Service Center Realme Indonesia WARNA : - SUNNY OASIS - BLACK ROCK PAKET BONUS CUAN : 1. REALME BUDS PLUS / OLIKE WIRELESS SPEAKER / VR BOX / XIAOMI AIRDOTS TWS / JBL GO 3 / POWERBANK / GAMING FAN COOLER / SMARTBAND 2. FREE ASURANSI PENGIRIMAN 3. MASKER 1 BOX ISI 50PCS 4. MASK BRACKET 5. MASK CONNECTOR 6. TEMPERED GLASS 7. KARTU PERDANA 8. CUANGADGETID OFFICIAL LANYARD 9. KIPAS OTG 10. LED STICK 11. STAND CARD HOLDER 12. WATERPROOF 13. I-RING 14. GURITA 15. POP SOCKET 16. GAMING FINGER SLEEVE 17. SIMCARD ADAPTER 18. OTG TYPE C 19. PELINDUNG KABEL 20. GANTUNGAN HP *Setiap pembelian akan mendapatkan paket bonus cuan yang tertera diatas **Jika ada item kosong maka akan diganti dengan item lain yang senilai NOTE : Jika Anda memiliki pertanyaan, silakan chat dengan admin kami Melalui inbox, kami akan menjawab pertanyaan Anda secara detail.",100% pembeli merasa puas,27 rating • 12 ulasan
76,https://www.tokopedia.com/wahanaacesories/oppo-a3s-ram-3gb-rom-32gb-garansi-resmi-oppo-ungu-purple-merah?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"OPPO A3S 3GB RAM 32GB INTERNAL  GARANSI RESMI PRODUK READY STOK UNGU DAN MERAH SILAKAN LANGSUNG DIORDER SIS/GAN  Spesifikasi :   NETWORK Technology  GSM / HSPA / LTE LAUNCH Announced 2018, July Status Available. Released 2018, July BODY Dimensions 156.2 x 75.6 x 8.2 mm (6.15 x 2.98 x 0.32 in) Weight 168 g (5.93 oz) SIM Dual SIM (Nano-SIM, dual stand-by) DISPLAY Type IPS LCD capacitive touchscreen, 16M colors Size 6.2 inches, 95.9 cm2 (~81.2% screen-to-body ratio) Resolution 720 x 1520 pixels, 19:9 ratio (~271 ppi density) Multitouch Yes  - Color OS 5.1 PLATFORM OS Android 8.1 (Oreo) Chipset Qualcomm SDM450 Snapdragon 450 CPU Octa-core 1.8 GHz Cortex-A53 GPU Adreno 506 MEMORY Card slot microSD, up to 256 GB (dedicated slot) Internal 32 GB, 3GB RAM MAIN CAMERA Dual 13 MP, f/2.2, AF 2 MP, f/2.4, depth sensor Features LED flash, HDR, panorama Video 1080p@30fps SELFIE CAMERA Single 8 MP, f/2.2 Video  SOUND Alert types Vibration; MP3, WAV ringtones Loudspeaker Yes 3.5mm jack Yes  - Active noise cancellation with dedicated mic COMMS WLAN Wi-Fi 802.11 b/g/n, WiFi Direct, hotspot Bluetooth 4.2, A2DP, LE GPS Yes, with A-GPS Radio FM radio USB microUSB 2.0, USB On-The-Go FEATURES Sensors Accelerometer, proximity, compass Messaging SMS(threaded view), MMS, Email, Push Email Browser HTML5  - MP4/H.264/FLAC player - MP3/eAAC+/WAV player - Document viewer - Photo viewer/editor BATTERY  Non-removable Li-Ion 4230 mAh battery  *free bubble wrap",93% pembeli merasa puas,78 rating • 49 ulasan
77,https://www.tokopedia.com/cuan-gadgetid/vivo-y100-4g-8-256-vivo-y-100-4g-nfc-8-128-garansi-resmi-indonesia-purple-8-128-tanpa-bonus-fe698?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"VIVO Y100 4G RAM 8GB ROM 256GB VIVO Y100 4G RAM 8GB ROM 128GB (UP TO 16GB RAM *8+8 EXTENDED RAM) GARANSI RESMI 1 TAHUN VIVO INDONESIA -100% Produk Original -100% Produk Baru -100% Produk Segel -100% IMEI Terdaftar di KEMENPERIN GARANSI : -Handphone : 1 Tahun -Software: LIFETIME WARRANTY -Kepala Charger : 6 Bulan -Usb Cable : 6 Bulan NOTE : Claim Garansi Dan Asuransi Dapat Dilakukan Di Seluruh Service Center Vivo Indonesia WARNA : - ONYX BLACK - ORCHID PURPLE - GREEN PAKET BONUS CUAN: 1. VIVO TWS AIR / FOOMEE SMART BACKPACK / OLIKE WIRELESS SPEAKER / WIRELESS MINI HOME THEATER / VR BOX / XIAOMI AIRDOTS / REALME BUDS PLUS / SPEAKER JBL GO3 2. SMARTBAND / GAMING FAN COOLER / POWERBANK *PILIH SATU 3. VIVO CARE + ( PROTEKSI DAN GRATIS PERGANTIAN BATERAI SELAMA 4 TAHUN ) 4. FREE ASURANSI PENGIRIMAN 5. SIM CARD ADAPTER 6. KACAMATA ANTI RADIASI 7. MASKER 1 BOX ISI 50PCS 8. MASK BRACKET 9. MASK CONNECTOR 10. KARTU PERDANA 11. GAMING FINGER SLEEVE 12. CUANGADGETID OFFICIAL LANYARD 13. STAND CARD HOLDER 14. KIPAS OTG 15. LED STICK 16. ANTIGORES (INCLUDE) 17. SOFTCASE (INCLUDE) 18. SELFIE LED 19. KABEL DATA 20. WATERPROOF 21. PELINDUNG KABEL 22. KONEKTOR OTG TYPE-C 23. I-RING 24. GURITA 25. POP SOCKET 26. GANTUNGAN HP 27. STAND HP 28. TRIPOD 29. BOX PACKING 30. BUBBLE WRAP *Setiap pembelian akan mendapatkan paket bonus cuan yang tertera diatas **Jika ada item kosong maka akan diganti dengan item lain yang senilai NOTE : Jika Anda memiliki pertanyaan, silakan chat dengan admin kami Melalui inbox, kami akan menjawab pertanyaan Anda secara detail.",100% pembeli merasa puas,1 rating • 1 ulasan
78,https://www.tokopedia.com/tecnoofficialstore/tecno-spark-go-1-4-4gb-128gb-120hz-display-t615-4-5g-network-5000mah-15w-ip54-android-14-garansi-12-1-bulan-startrail-black-c2cc6?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"Spesifikasi: RAM : 4GB+4GB* Memory : 128GB Kamera Depan : 8 MP F2.0 - Dual LED Flash Kamera Belakang: 13 MP F1.8 - Dual LED Flash Jaringan : 4.5G Lightning Network (100% Faster than 4G) Type Layar: IP54 Water Resistance Ukuran Layar: Punch Hole Display 6,67” Refresh Rate: 120Hz Sistem operasi : Android 14 Go Edition Sim Card: Dual Nano Sim Prosesor: UNISOC T615 Dimensi: 165,62x77,01x8,35 mm Konektivitas: GPS, WiFi, Bluetooth, IR Remote Control Kapasitas Baterai: 5000mAh(typ) Kapasitas Charge: 15 Watt Fast Charging Sound: Dual Speaker with DTS Effect Kelengkapan Unit: Perangkat x1 Charger x1 Kabel Data USB Type C x1 Case Pelindung x1 SIM Ejektor x1 Petunjuk Pengguna x1 Persyaratan keluhan TECNO Official Store: 1. Simpan bukti resi dan pesanan Anda dengan baik. 2. Wajib membuat video unboxing saat menerima produk TECNO yang masih tersegel. 3. Cek segala kelengkapan unit TECNO Anda. 4. Jika terdapat kekurangan dan kerusakan silakan menghubungi live chat TECNO Official Store. 5. Customer service akan mengarahkan langkah selanjutnya jika memberikan syarat 1 & 2.",98% pembeli merasa puas,195 rating • 85 ulasan
79,https://www.tokopedia.com/samsung/samsung-galaxy-a05s-6-128gb-silver-e3ea5?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"""Awesome offers! - Free Travel Adapter 25W senilai Rp.299.000** - Free Youtube Premium 2 bulan* *Syarat & ketentuan berlaku. Klaim melalui aplikasi Samsung Gift Indonesia. **Selama persediaan masih ada"" Spesifikasi : - Processor : Snapdragon 680 - Size : 6.7"" - Technology : PLS LCD, 90 Hz - Resolution : FHD+ - Rear Camera Resolution : 50MP + 2MP + 2MP - Main Camera Auto Focus : Yes - Rear Camera - OIS : No - Rear Camera - Zoom : Digital Zoom up to 10x - Front Camera Resolution : 13.0 MP - Front Camera Auto Focus : No - Video Resolution : FHD (1920 x 1080)@30fps - RAM : 6GB - ROM : 128GB - SIM Tray : Dual-SIM - Network Type :4G - USB Interface : Data cable C to C - USB Version : USB 2.0 - Earjack : Yes - Bluetooth Version : Bluetooth v5.1 - NFC : No - Battery Capacity : 5000MaH 25W Fast Charging Support - Side Fingerprint : Yes",99% pembeli merasa puas,4155 rating • 1475 ulasan
80,https://www.tokopedia.com/tecnoofficialstore/tecno-spark-30c-6-6gb-128gb-120hz-display-sony-48mp-camera-helio-g81-5000mah-ip54-7-8mm-ultra-slim-nfc-garansi-12-1-bulan-orbit-white-d5cf9?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"Keunggulan: 48M Main Camera Sony IMX582 Sensor 120Hz 6.67"" HD+ Smooth Display 50-Month Lasting Fluency 5000mAh Long-life Battery Infrared Remote Control Dual Symmetrical Speakers+DTS Listen Powerful Octa-Core Processor Extended RAM 6+6GB* with Big ROM 128GB Spesifikasi: RAM : 6+6GB* Memory : 128GB Kamera Depan : 8 MP Clear Front Camera + Dual Flash Kamera Belakang: 48 MP SONY IMX582 + Light Sensor + Dual Flash Jaringan : 4G Fingerprint: Side Fingerprint Type Layar: IP54 Dust & Water Resistance Ukuran Layar: 6.67"" HD+ Refresh Rate: 120Hz Display Sistem operasi : Android 14 Sim Card: Dual Nano SIM Prosesor: Helio G81 Dimensi: 165.7 x 77.1 x 7.8(7.95)mm Konektivitas: GPS, Super WiFi, Bluetooth 5.0, NFC, Infrared IR Remote Control Kapasitas Baterai: 5000mAh Kapasitas Charge: 18 Watt Type-C Fast Charging Sound: Dual Symmetrical Speakers + DTS Listen Kelengkapan Unit: Perangkat x1 Charger x1 Kabel Data USB Type C x1 Case Pelindung x1 SIM Ejektor x1 Petunjuk Pengguna x1 Persyaratan keluhan TECNO Official Store: 1. Simpan bukti resi dan pesanan Anda dengan baik. 2. Wajib membuat video unboxing saat menerima produk TECNO yang masih tersegel. 3. Cek segala kelengkapan unit TECNO Anda. 4. Jika terdapat kekurangan dan kerusakan silakan menghubungi live chat TECNO Official Store. 5. Customer service akan mengarahkan langkah selanjutnya jika memberikan syarat 1 & 2.",97% pembeli merasa puas,150 rating • 77 ulasan
81,https://www.tokopedia.com/samsung/samsung-galaxy-a25-5g-8-256gb-blue-0a50b?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"Spesifikasi -Processor : Octa-Core -Size : 6.5"" -Technology : Super AMOLED 120Hz -Resolution : FHD+ -Rear Camera Resolution : 50.0 MP + 8.0 MP + 2.0 MP -Main Camera Auto Focus : Yes -Rear Camera - OIS : Yes -Rear Camera - Zoom : Digital Zoom up to 10x -Front Camera Resolution : 13.0 MP -Front Camera Auto Focus : No ""-Video Resolution : UHD 4K (3840 x 2160)@30fps slow motion: 480fps @HD,240fps @HD"" -RAM : 8GB -ROM : 256GB -SIM Tray : Dual-SIM -Network Type : 5G -USB Interface : USB Type-C -USB Version : USB 2.1 -Earjack : 3.5mm Stereo -Bluetooth Version : Bluetooth v5.3 -NFC : Yes -Battery Capacity : 5000 mAh -25W Fast Charging",98% pembeli merasa puas,438 rating • 169 ulasan
82,https://www.tokopedia.com/tecnoofficialstore/tecno-pova-6-12-12gb-256gb-70w-ultra-charge-6000mah-5-tahun-proteksi-120hz-6-78-fhd-amoled-90fps-gyroscope-dual-speaker-dolby-atmos-ultra-thin-body-108mp-ultra-vivid-camera-android-14-garansi-12-1-bulan-comet-green-12-256gb-3321a?extParam=ivf%3Dfalse%26keyword%3Dhp+murah&src=topads,"Keunggulan: Mediatek Helio G99 Ultimate 6nm 6000mAh + 70W Ultra Charge + Proteksi Baterry 5 Tahun 120Hz Amoled 90 FPS untuk Mobile Legend & Free Fire Fingerprint on Display Big RAM 8+8GB* / 12+12GB* (Extended RAM) Big ROM 256GB with Expanded Micro SD Hard Gyroscope, Turbo Light Design, NFC Double Speaker by Dolby Atmos Dual Camera 108MP and 32MP Selfie Camera Ultra Thin Body HiOS Android 14 Kelengkapan Unit: Perangkat x1 Charger x1 Kabel Data USB Type C x1 Screen Protector x1 (Sudah terpasang) Case Pelindung x1SIM Ejektor x1 Petunjuk Pengguna x1 Persyaratan keluhan Tecno OS: 1. Simpan bukti resi dan pesanan Anda dengan baik. 2. Wajib membuat video unboxing saat menerima produk Tecno yang masih tersegel. 3. Cek segala kelengkapan unit Tecno Anda. 4. Jika terdapat kekurangan dan kerusakan silakan menghubungi live chat Tecno OS. 5. CS akan mengarahkan langkah selanjutnya jika memberikan syarat 1 & 2.",98% pembeli merasa puas,371 rating • 169 ulasan
